npz_dir,npz_filename,event_type,datetime,minX,minY,maxX,maxY
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061818_Thunderstorm_Wind_1265_581_1306_622.npz,Thunderstorm_Wind,2020-06-18T18:00:00,1265,581,1306,622
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061014_Hail+Thunderstorm_Wind+Tornado_1245_543_1346_670.npz,Hail+Thunderstorm_Wind+Tornado,2020-06-10T14:00:00,1245,543,1346,670
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062812_Flash_Flood+Flood+Hail+Thunderstorm_Wind_1556_729_1640_806.npz,Flash_Flood+Flood+Hail+Thunderstorm_Wind,2020-06-28T12:00:00,1556,729,1640,806
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040816_Hail+Thunderstorm_Wind+Tornado_1205_472_1297_574.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-08T16:00:00,1205,472,1297,574
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060300_Thunderstorm_Wind_1237_687_1313_768.npz,Thunderstorm_Wind,2020-06-03T00:00:00,1237,687,1313,768
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051518_Lightning+Thunderstorm_Wind_1553_760_1623_846.npz,Lightning+Thunderstorm_Wind,2020-05-15T18:00:00,1553,760,1623,846
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051618_Marine_Thunderstorm_Wind_1467_100_1509_143.npz,Marine_Thunderstorm_Wind,2020-05-16T18:00:00,1467,100,1509,143
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052616_Flood_1461_87_1509_135.npz,Flood,2020-05-26T16:00:00,1461,87,1509,135
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051109_Hail_1434_722_1479_766.npz,Hail,2020-05-11T09:00:00,1434,722,1479,766
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051114_Hail_1481_698_1521_738.npz,Hail,2020-05-11T14:00:00,1481,698,1521,738
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051514_Thunderstorm_Wind_1426_701_1528_799.npz,Thunderstorm_Wind,2020-05-15T14:00:00,1426,701,1528,799
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020032720_Flood_890_667_949_778.npz,Flood,2020-03-27T20:00:00,890,667,949,778
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062217_Flood+Hail+Thunderstorm_Wind+Tornado_725_376_845_478.npz,Flood+Hail+Thunderstorm_Wind+Tornado,2020-06-22T17:00:00,725,376,845,478
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052015_Hail_724_315_831_406.npz,Hail,2020-05-20T15:00:00,724,315,831,406
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020053004_Hail_206_632_248_673.npz,Hail,2020-05-30T04:00:00,206,632,248,673
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050314_Thunderstorm_Wind_1166_401_1293_503.npz,Thunderstorm_Wind,2020-05-03T14:00:00,1166,401,1293,503
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050416_Hail+Thunderstorm_Wind+Tornado_875_331_946_431.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-04T16:00:00,875,331,946,431
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052007_Flood_1314_565_1381_642.npz,Flood,2020-05-20T07:00:00,1314,565,1381,642
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040823_Hail+Thunderstorm_Wind_1167_362_1270_439.npz,Hail+Thunderstorm_Wind,2020-04-08T23:00:00,1167,362,1270,439
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042120_Hail_806_308_854_354.npz,Hail,2020-04-21T20:00:00,806,308,854,354
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042518_Hail+Thunderstorm_Wind_1304_411_1420_497.npz,Hail+Thunderstorm_Wind,2020-04-25T18:00:00,1304,411,1420,497
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040510_Flood_187_581_260_643.npz,Flood,2020-04-05T10:00:00,187,581,260,643
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060601_Hail+Thunderstorm_Wind_653_889_702_935.npz,Hail+Thunderstorm_Wind,2020-06-06T01:00:00,653,889,702,935
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062817_Flash_Flood+Flood_1584_733_1632_779.npz,Flash_Flood+Flood,2020-06-28T17:00:00,1584,733,1632,779
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052106_Flash_Flood+Flood+Hail+Heavy_Rain+Lightning_965_437_1069_522.npz,Flash_Flood+Flood+Hail+Heavy_Rain+Lightning,2020-05-21T06:00:00,965,437,1069,522
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052918_Flood_1019_663_1060_704.npz,Flood,2020-05-29T18:00:00,1019,663,1060,704
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052217_Hail+Thunderstorm_Wind+Tornado_824_322_905_391.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-22T17:00:00,824,322,905,391
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052119_Hail_807_321_847_361.npz,Hail,2020-05-21T19:00:00,807,321,847,361
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052208_Flash_Flood+Hail+Thunderstorm_Wind_973_382_1041_476.npz,Flash_Flood+Hail+Thunderstorm_Wind,2020-05-22T08:00:00,973,382,1041,476
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051913_Flash_Flood+Flood_1339_425_1381_480.npz,Flash_Flood+Flood,2020-05-19T13:00:00,1339,425,1381,480
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041906_Hail_881_246_981_373.npz,Hail,2020-04-19T06:00:00,881,246,981,373
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050406_Thunderstorm_Wind_843_556_890_598.npz,Thunderstorm_Wind,2020-05-04T06:00:00,843,556,890,598
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052415_Hail+Thunderstorm_Wind_1277_306_1368_422.npz,Hail+Thunderstorm_Wind,2020-05-24T15:00:00,1277,306,1368,422
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052812_Thunderstorm_Wind_1294_358_1369_412.npz,Thunderstorm_Wind,2020-05-28T12:00:00,1294,358,1369,412
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052417_Flash_Flood+Tornado_839_573_913_637.npz,Flash_Flood+Tornado,2020-05-24T17:00:00,839,573,913,637
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042801_Hail+Lightning+Thunderstorm_Wind_825_232_980_370.npz,Hail+Lightning+Thunderstorm_Wind,2020-04-28T01:00:00,825,232,980,370
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040911_Hail_736_219_865_285.npz,Hail,2020-04-09T11:00:00,736,219,865,285
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042720_Hail_787_278_834_324.npz,Hail,2020-04-27T20:00:00,787,278,834,324
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041109_Hail+Thunderstorm_Wind+Tornado_748_207_874_355.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-11T09:00:00,748,207,874,355
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040714_Marine_Thunderstorm_Wind_1464_555_1523_650.npz,Marine_Thunderstorm_Wind,2020-04-07T14:00:00,1464,555,1523,650
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020043007_Marine_Thunderstorm_Wind_1403_69_1466_142.npz,Marine_Thunderstorm_Wind,2020-04-30T07:00:00,1403,69,1466,142
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040902_Thunderstorm_Wind_1393_533_1438_581.npz,Thunderstorm_Wind,2020-04-09T02:00:00,1393,533,1438,581
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041216_Hail+Thunderstorm_Wind_976_387_1029_465.npz,Hail+Thunderstorm_Wind,2020-04-12T16:00:00,976,387,1029,465
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061317_Thunderstorm_Wind_639_868_679_908.npz,Thunderstorm_Wind,2020-06-13T17:00:00,639,868,679,908
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062719_Thunderstorm_Wind_630_892_675_936.npz,Thunderstorm_Wind,2020-06-27T19:00:00,630,892,675,936
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052417_Hail_846_335_887_376.npz,Hail,2020-05-24T17:00:00,846,335,887,376
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052117_Hail_794_312_834_352.npz,Hail,2020-05-21T17:00:00,794,312,834,352
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052315_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_737_301_826_405.npz,Flash_Flood+Hail+Thunderstorm_Wind+Tornado,2020-05-23T15:00:00,737,301,826,405
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052400_Thunderstorm_Wind_833_612_885_661.npz,Thunderstorm_Wind,2020-05-24T00:00:00,833,612,885,661
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041814_Marine_Thunderstorm_Wind_1467_101_1508_142.npz,Marine_Thunderstorm_Wind,2020-04-18T14:00:00,1467,101,1508,142
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040716_Flood+Hail+Heavy_Rain+Thunderstorm_Wind+Tornado_1306_544_1382_633.npz,Flood+Hail+Heavy_Rain+Thunderstorm_Wind+Tornado,2020-04-07T16:00:00,1306,544,1382,633
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041109_Hail+Thunderstorm_Wind+Tornado_827_248_981_376.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-11T09:00:00,827,248,981,376
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042819_Thunderstorm_Wind_973_388_1030_459.npz,Thunderstorm_Wind,2020-04-28T19:00:00,973,388,1030,459
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040206_Flood_887_740_933_786.npz,Flood,2020-04-02T06:00:00,887,740,933,786
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061914_Hail+Thunderstorm_Wind_1380_204_1435_282.npz,Hail+Thunderstorm_Wind,2020-06-19T14:00:00,1380,204,1435,282
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062415_Hail_348_774_392_817.npz,Hail,2020-06-24T15:00:00,348,774,392,817
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062914_Hail+Heavy_Rain_691_832_757_946.npz,Hail+Heavy_Rain,2020-06-29T14:00:00,691,832,757,946
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060614_Thunderstorm_Wind_1589_740_1631_782.npz,Thunderstorm_Wind,2020-06-06T14:00:00,1589,740,1631,782
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040717_Hail_1070_611_1139_707.npz,Hail,2020-04-07T17:00:00,1070,611,1139,707
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042815_Hail+Thunderstorm_Wind_1105_631_1151_677.npz,Hail+Thunderstorm_Wind,2020-04-28T15:00:00,1105,631,1151,677
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041702_Thunderstorm_Wind_1299_294_1342_338.npz,Thunderstorm_Wind,2020-04-17T02:00:00,1299,294,1342,338
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050419_Hail+Thunderstorm_Wind_871_285_942_380.npz,Hail+Thunderstorm_Wind,2020-05-04T19:00:00,871,285,942,380
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052207_Marine_Thunderstorm_Wind_1460_110_1512_168.npz,Marine_Thunderstorm_Wind,2020-05-22T07:00:00,1460,110,1512,168
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052215_Hail+Thunderstorm_Wind_1412_90_1456_141.npz,Hail+Thunderstorm_Wind,2020-05-22T15:00:00,1412,90,1456,141
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052812_Flash_Flood_1193_762_1234_803.npz,Flash_Flood,2020-05-28T12:00:00,1193,762,1234,803
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052517_Hail+Thunderstorm_Wind_1441_705_1484_750.npz,Hail+Thunderstorm_Wind,2020-05-25T17:00:00,1441,705,1484,750
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052011_Flood_1338_440_1382_484.npz,Flood,2020-05-20T11:00:00,1338,440,1382,484
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051606_Flash_Flood+Flood+Lightning+Thunderstorm_Wind_850_39_932_91.npz,Flash_Flood+Flood+Lightning+Thunderstorm_Wind,2020-05-16T06:00:00,850,39,932,91
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050418_Hail+Thunderstorm_Wind_1166_396_1235_460.npz,Hail+Thunderstorm_Wind,2020-05-04T18:00:00,1166,396,1235,460
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041306_Flood_1417_533_1499_630.npz,Flood,2020-04-13T06:00:00,1417,533,1499,630
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042507_Marine_Thunderstorm_Wind_1406_86_1455_140.npz,Marine_Thunderstorm_Wind,2020-04-25T07:00:00,1406,86,1455,140
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051814_Funnel_Cloud_377_868_418_909.npz,Funnel_Cloud,2020-05-18T14:00:00,377,868,418,909
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051913_Debris_Flow+Funnel_Cloud_305_901_396_951.npz,Debris_Flow+Funnel_Cloud,2020-05-19T13:00:00,305,901,396,951
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040100_Flood_842_731_894_783.npz,Flood,2020-04-01T00:00:00,842,731,894,783
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041016_Hail_699_236_784_338.npz,Hail,2020-04-10T16:00:00,699,236,784,338
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062805_Flood_1169_506_1209_546.npz,Flood,2020-06-28T05:00:00,1169,506,1209,546
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062914_Thunderstorm_Wind_1563_721_1609_775.npz,Thunderstorm_Wind,2020-06-29T14:00:00,1563,721,1609,775
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052407_Marine_Thunderstorm_Wind_1470_87_1511_130.npz,Marine_Thunderstorm_Wind,2020-05-24T07:00:00,1470,87,1511,130
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052408_Flood_1466_88_1508_131.npz,Flood,2020-05-24T08:00:00,1466,88,1508,131
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051003_Flood_1452_49_1493_90.npz,Flood,2020-05-10T03:00:00,1452,49,1493,90
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051621_Heavy_Rain_960_676_1039_738.npz,Heavy_Rain,2020-05-16T21:00:00,960,676,1039,738
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052914_Thunderstorm_Wind_1440_702_1532_787.npz,Thunderstorm_Wind,2020-05-29T14:00:00,1440,702,1532,787
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050801_Hail+Thunderstorm_Wind_921_333_1000_418.npz,Hail+Thunderstorm_Wind,2020-05-08T01:00:00,921,333,1000,418
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042208_Hail+Thunderstorm_Wind+Tornado_872_244_982_381.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-22T08:00:00,872,244,982,381
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052416_Hail+Thunderstorm_Wind_723_308_833_401.npz,Hail+Thunderstorm_Wind,2020-05-24T16:00:00,723,308,833,401
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052106_Flood+Thunderstorm_Wind_814_76_861_123.npz,Flood+Thunderstorm_Wind,2020-05-21T06:00:00,814,76,861,123
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052519_Flash_Flood+Hail_828_56_875_99.npz,Flash_Flood+Hail,2020-05-25T19:00:00,828,56,875,99
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020043008_Marine_Thunderstorm_Wind_1445_83_1505_173.npz,Marine_Thunderstorm_Wind,2020-04-30T08:00:00,1445,83,1505,173
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042611_Marine_Thunderstorm_Wind_1446_76_1510_173.npz,Marine_Thunderstorm_Wind,2020-04-26T11:00:00,1446,76,1510,173
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020032812_Hail+Thunderstorm_Wind+Tornado_956_606_1061_725.npz,Hail+Thunderstorm_Wind+Tornado,2020-03-28T12:00:00,956,606,1061,725
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050114_Flood_1581_842_1622_883.npz,Flood,2020-05-01T14:00:00,1581,842,1622,883
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041918_Flash_Flood_1271_302_1390_376.npz,Flash_Flood,2020-04-19T18:00:00,1271,302,1390,376
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040817_Thunderstorm_Wind_1409_475_1463_528.npz,Thunderstorm_Wind,2020-04-08T17:00:00,1409,475,1463,528
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040408_Marine_Thunderstorm_Wind_882_48_931_96.npz,Marine_Thunderstorm_Wind,2020-04-04T08:00:00,882,48,931,96
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060317_Flood+Thunderstorm_Wind_1243_565_1320_625.npz,Flood+Thunderstorm_Wind,2020-06-03T17:00:00,1243,565,1320,625
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060100_Flood_1125_463_1194_533.npz,Flood,2020-06-01T00:00:00,1125,463,1194,533
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040813_Hail_1032_596_1091_662.npz,Hail,2020-04-08T13:00:00,1032,596,1091,662
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052418_Funnel_Cloud_964_593_1032_724.npz,Funnel_Cloud,2020-05-24T18:00:00,964,593,1032,724
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052915_Thunderstorm_Wind_1458_690_1499_731.npz,Thunderstorm_Wind,2020-05-29T15:00:00,1458,690,1499,731
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052216_Hail+Thunderstorm_Wind_830_335_959_424.npz,Hail+Thunderstorm_Wind,2020-05-22T16:00:00,830,335,959,424
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050820_Flood+Hail+Thunderstorm_Wind_839_50_895_111.npz,Flood+Hail+Thunderstorm_Wind,2020-05-08T20:00:00,839,50,895,111
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041300_Flood+Thunderstorm_Wind_1338_506_1409_625.npz,Flood+Thunderstorm_Wind,2020-04-13T00:00:00,1338,506,1409,625
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042611_Marine_Thunderstorm_Wind_1407_80_1456_139.npz,Marine_Thunderstorm_Wind,2020-04-26T11:00:00,1407,80,1456,139
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042417_Hail+Tornado_918_325_983_374.npz,Hail+Tornado,2020-04-24T17:00:00,918,325,983,374
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040611_Waterspout_1465_101_1510_149.npz,Waterspout,2020-04-06T11:00:00,1465,101,1510,149
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041118_Flood_1461_85_1502_127.npz,Flood,2020-04-11T18:00:00,1461,85,1502,127
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020043011_Flood_1448_612_1495_661.npz,Flood,2020-04-30T11:00:00,1448,612,1495,661
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020043010_Flood_1384_545_1423_607.npz,Flood,2020-04-30T10:00:00,1384,545,1423,607
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020043017_Thunderstorm_Wind_502_596_568_641.npz,Thunderstorm_Wind,2020-04-30T17:00:00,502,596,568,641
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042909_Marine_Thunderstorm_Wind_865_44_971_144.npz,Marine_Thunderstorm_Wind,2020-04-29T09:00:00,865,44,971,144
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042716_Flood_0_1038_20_1058.npz,Flood,2020-04-27T16:00:00,0,1038,20,1058
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061216_Thunderstorm_Wind_1351_237_1400_287.npz,Thunderstorm_Wind,2020-06-12T16:00:00,1351,237,1400,287
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061217_Flash_Flood+Heavy_Rain_1374_265_1415_307.npz,Flash_Flood+Heavy_Rain,2020-06-12T17:00:00,1374,265,1415,307
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060914_Thunderstorm_Wind+Tornado_1248_557_1302_646.npz,Thunderstorm_Wind+Tornado,2020-06-09T14:00:00,1248,557,1302,646
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051715_Flood_936_680_983_734.npz,Flood,2020-05-17T15:00:00,936,680,983,734
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052523_Thunderstorm_Wind_818_76_861_119.npz,Thunderstorm_Wind,2020-05-25T23:00:00,818,76,861,119
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041000_Flash_Flood_0_0_20_20.npz,Flash_Flood,2020-04-10T00:00:00,0,0,20,20
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041908_Funnel_Cloud+Hail+Thunderstorm_Wind_931_184_1009_250.npz,Funnel_Cloud+Hail+Thunderstorm_Wind,2020-04-19T08:00:00,931,184,1009,250
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040817_Thunderstorm_Wind_1180_388_1230_434.npz,Thunderstorm_Wind,2020-04-08T17:00:00,1180,388,1230,434
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020043006_Flood_1226_737_1260_860.npz,Flood,2020-04-30T06:00:00,1226,737,1260,860
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061818_Hail+Thunderstorm_Wind_1388_203_1431_264.npz,Hail+Thunderstorm_Wind,2020-06-18T18:00:00,1388,203,1431,264
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061316_Flood_1373_246_1419_295.npz,Flood,2020-06-13T16:00:00,1373,246,1419,295
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061412_Waterspout_1396_240_1443_289.npz,Waterspout,2020-06-14T12:00:00,1396,240,1443,289
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020060918_Thunderstorm_Wind_1236_575_1277_616.npz,Thunderstorm_Wind,2020-06-09T18:00:00,1236,575,1277,616
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040803_Hail+Thunderstorm_Wind_1052_579_1127_663.npz,Hail+Thunderstorm_Wind,2020-04-08T03:00:00,1052,579,1127,663
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050400_Hail+Thunderstorm_Wind_756_568_835_613.npz,Hail+Thunderstorm_Wind,2020-05-04T00:00:00,756,568,835,613
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052402_Thunderstorm_Wind_897_667_939_708.npz,Thunderstorm_Wind,2020-05-24T02:00:00,897,667,939,708
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052403_Thunderstorm_Wind_908_658_950_700.npz,Thunderstorm_Wind,2020-05-24T03:00:00,908,658,950,700
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052620_Flood_938_680_981_723.npz,Flood,2020-05-26T20:00:00,938,680,981,723
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051618_Flood+Thunderstorm_Wind_1192_506_1235_551.npz,Flood+Thunderstorm_Wind,2020-05-16T18:00:00,1192,506,1235,551
